date,site,PM10,PM25,month,year,days_per_month
2021-12-06T11:00:00Z,Rangiora,5,3.1,12,2021,31
2021-12-07T11:00:00Z,Rangiora,10.2,3.8,12,2021,31
2021-12-08T11:00:00Z,Rangiora,14.7,7.6,12,2021,31
2021-12-09T11:00:00Z,Rangiora,9,4.1,12,2021,31
2021-12-10T11:00:00Z,Rangiora,7.7,3.8,12,2021,31
2021-12-11T11:00:00Z,Rangiora,11.9,4.2,12,2021,31
2021-12-12T11:00:00Z,Rangiora,9.7,3.7,12,2021,31
2021-12-13T11:00:00Z,Rangiora,7.6,3.8,12,2021,31
2021-12-14T11:00:00Z,Rangiora,3.7,2.4,12,2021,31
2021-12-15T11:00:00Z,Rangiora,4.2,2.2,12,2021,31
2021-12-16T11:00:00Z,Rangiora,7.1,3.3,12,2021,31
2021-12-17T11:00:00Z,Rangiora,7.9,3.9,12,2021,31
2021-12-18T11:00:00Z,Rangiora,13.2,6,12,2021,31
2021-12-19T11:00:00Z,Rangiora,12.4,3.7,12,2021,31
2021-12-20T11:00:00Z,Rangiora,9.2,3.2,12,2021,31
2021-12-21T11:00:00Z,Rangiora,8.4,3.6,12,2021,31
2021-12-22T11:00:00Z,Rangiora,19,6.3,12,2021,31
2021-12-23T11:00:00Z,Rangiora,10.7,4.4,12,2021,31
2021-12-24T11:00:00Z,Rangiora,10.5,3.9,12,2021,31
2021-12-25T11:00:00Z,Rangiora,7.9,3.4,12,2021,31
2021-12-26T11:00:00Z,Rangiora,10.6,4.4,12,2021,31
2021-12-27T11:00:00Z,Rangiora,5.3,2.8,12,2021,31
2021-12-28T11:00:00Z,Rangiora,6.2,2.7,12,2021,31
2021-12-29T11:00:00Z,Rangiora,7.3,3,12,2021,31
2021-12-30T11:00:00Z,Rangiora,9.5,3.9,12,2021,31
2021-12-31T11:00:00Z,Rangiora,11.6,6.4,1,2022,31
2022-01-01T11:00:00Z,Rangiora,14.2,6.3,1,2022,31
2022-01-02T11:00:00Z,Rangiora,17.7,8.5,1,2022,31
2022-01-03T11:00:00Z,Rangiora,14.1,7.6,1,2022,31
2022-01-04T11:00:00Z,Rangiora,10.2,4.5,1,2022,31
2022-01-05T11:00:00Z,Rangiora,10.9,3.8,1,2022,31
2022-01-06T11:00:00Z,Rangiora,12.1,4.7,1,2022,31
2022-01-07T11:00:00Z,Rangiora,11.9,4.2,1,2022,31
2022-01-08T11:00:00Z,Rangiora,9.8,4.5,1,2022,31
2022-01-09T11:00:00Z,Rangiora,12.2,5.7,1,2022,31
2022-01-10T11:00:00Z,Rangiora,15.1,6.9,1,2022,31
2022-01-11T11:00:00Z,Rangiora,9,3.7,1,2022,31
2022-01-12T11:00:00Z,Rangiora,12.5,4.5,1,2022,31
2022-01-13T11:00:00Z,Rangiora,11.8,4.7,1,2022,31
2022-01-14T11:00:00Z,Rangiora,9.4,4.2,1,2022,31
2022-01-15T11:00:00Z,Rangiora,11.3,4.3,1,2022,31
2022-01-16T11:00:00Z,Rangiora,12.5,4.6,1,2022,31
2022-01-17T11:00:00Z,Rangiora,15.9,6,1,2022,31
2022-01-18T11:00:00Z,Rangiora,17.3,6.7,1,2022,31
2022-01-19T11:00:00Z,Rangiora,4.4,2.1,1,2022,31
2022-01-20T11:00:00Z,Rangiora,9.2,3.8,1,2022,31
2022-01-21T11:00:00Z,Rangiora,13.1,5.1,1,2022,31
2022-01-22T11:00:00Z,Rangiora,9.5,4.6,1,2022,31
2022-01-23T11:00:00Z,Rangiora,9.1,3.2,1,2022,31
2022-01-24T11:00:00Z,Rangiora,10.7,4.6,1,2022,31
2022-01-25T11:00:00Z,Rangiora,10.4,5.5,1,2022,31
2022-01-26T11:00:00Z,Rangiora,8.3,2.5,1,2022,31
2022-01-27T11:00:00Z,Rangiora,11.3,3.1,1,2022,31
2022-01-28T11:00:00Z,Rangiora,17.6,6,1,2022,31
2022-01-29T11:00:00Z,Rangiora,12.1,5,1,2022,31
2022-01-30T11:00:00Z,Rangiora,9.9,3.8,1,2022,31
2022-01-31T11:00:00Z,Rangiora,13,5.3,2,2022,28
2022-02-01T11:00:00Z,Rangiora,8.5,3.3,2,2022,28
2022-02-02T11:00:00Z,Rangiora,8,3.3,2,2022,28
2022-02-03T11:00:00Z,Rangiora,3.8,2,2,2022,28
2022-02-04T11:00:00Z,Rangiora,3.6,2,2,2022,28
2022-02-05T11:00:00Z,Rangiora,5.8,2.7,2,2022,28
2022-02-06T11:00:00Z,Rangiora,7.7,3.3,2,2022,28
2022-02-07T11:00:00Z,Rangiora,8.8,3.5,2,2022,28
2022-02-08T11:00:00Z,Rangiora,5.6,2.6,2,2022,28
2022-02-09T11:00:00Z,Rangiora,7,3.9,2,2022,28
2022-02-10T11:00:00Z,Rangiora,6.4,3.9,2,2022,28
2022-02-11T11:00:00Z,Rangiora,3.7,2.1,2,2022,28
2022-02-12T11:00:00Z,Rangiora,5,2.7,2,2022,28
2022-02-13T11:00:00Z,Rangiora,5.8,2.5,2,2022,28
2022-02-14T11:00:00Z,Rangiora,9.5,3.8,2,2022,28
2022-02-15T11:00:00Z,Rangiora,10.4,5.1,2,2022,28
2022-02-16T11:00:00Z,Rangiora,9.7,4.2,2,2022,28
2022-02-17T11:00:00Z,Rangiora,10.6,4.5,2,2022,28
2022-02-18T11:00:00Z,Rangiora,9,3.7,2,2022,28
2022-02-19T11:00:00Z,Rangiora,11.9,4.9,2,2022,28
2022-02-20T11:00:00Z,Rangiora,10.5,3.9,2,2022,28
2022-02-21T11:00:00Z,Rangiora,11.5,4.6,2,2022,28
2022-02-22T11:00:00Z,Rangiora,12.1,5,2,2022,28
2022-02-23T11:00:00Z,Rangiora,14.1,5.6,2,2022,28
2022-02-24T11:00:00Z,Rangiora,11.9,4.3,2,2022,28
2022-02-25T11:00:00Z,Rangiora,12.4,5,2,2022,28
2022-02-26T11:00:00Z,Rangiora,16.9,6.4,2,2022,28
2022-02-27T11:00:00Z,Rangiora,12.4,5.2,2,2022,28
2022-02-28T11:00:00Z,Rangiora,12.5,5.1,3,2022,31
2022-03-01T11:00:00Z,Rangiora,11.6,4.8,3,2022,31
2022-03-02T11:00:00Z,Rangiora,13.7,6.7,3,2022,31
2022-03-03T11:00:00Z,Rangiora,15.9,7.9,3,2022,31
2022-03-04T11:00:00Z,Rangiora,13.8,6.9,3,2022,31
2022-03-05T11:00:00Z,Rangiora,11.4,5.9,3,2022,31
2022-03-06T11:00:00Z,Rangiora,9.7,4.3,3,2022,31
2022-03-07T11:00:00Z,Rangiora,6.3,2.9,3,2022,31
2022-03-08T11:00:00Z,Rangiora,11.7,5.2,3,2022,31
2022-03-09T11:00:00Z,Rangiora,10,5,3,2022,31
2022-03-10T11:00:00Z,Rangiora,7.6,4.1,3,2022,31
2022-03-11T11:00:00Z,Rangiora,10.7,3.4,3,2022,31
2022-03-12T11:00:00Z,Rangiora,9,3.9,3,2022,31
2022-03-13T11:00:00Z,Rangiora,7.5,3.7,3,2022,31
2022-03-14T11:00:00Z,Rangiora,11.5,6.1,3,2022,31
2022-03-15T11:00:00Z,Rangiora,7.1,4.3,3,2022,31
2022-03-16T11:00:00Z,Rangiora,10.9,6.1,3,2022,31
2022-03-17T11:00:00Z,Rangiora,9.2,5.8,3,2022,31
2022-03-18T11:00:00Z,Rangiora,8.7,4.2,3,2022,31
2022-03-19T11:00:00Z,Rangiora,11.2,5.6,3,2022,31
2022-03-20T11:00:00Z,Rangiora,12.5,5.8,3,2022,31
2022-03-21T11:00:00Z,Rangiora,5.1,2.5,3,2022,31
2022-03-22T11:00:00Z,Rangiora,5,3.2,3,2022,31
2022-03-23T11:00:00Z,Rangiora,11.6,5.6,3,2022,31
2022-03-24T11:00:00Z,Rangiora,13,5.8,3,2022,31
2022-03-25T11:00:00Z,Rangiora,9.5,4.8,3,2022,31
2022-03-26T11:00:00Z,Rangiora,7,3.7,3,2022,31
2022-03-27T11:00:00Z,Rangiora,7.1,3.5,3,2022,31
2022-03-28T11:00:00Z,Rangiora,6.4,3.2,3,2022,31
2022-03-29T11:00:00Z,Rangiora,6.2,2.5,3,2022,31
2022-03-30T11:00:00Z,Rangiora,7.2,3.4,3,2022,31
2022-03-31T11:00:00Z,Rangiora,9.3,5.3,4,2022,30
2022-04-01T11:00:00Z,Rangiora,8,4.9,4,2022,30
2022-04-02T11:00:00Z,Rangiora,5.4,3.1,4,2022,30
2022-04-03T12:00:00Z,Rangiora,8.1,4.8,4,2022,30
2022-04-04T12:00:00Z,Rangiora,9.4,5.4,4,2022,30
2022-04-05T12:00:00Z,Rangiora,7.1,4.3,4,2022,30
2022-04-06T12:00:00Z,Rangiora,12.6,9.3,4,2022,30
2022-04-07T12:00:00Z,Rangiora,12.3,7.3,4,2022,30
2022-04-08T12:00:00Z,Rangiora,18.9,11.1,4,2022,30
2022-04-09T12:00:00Z,Rangiora,12.3,7.4,4,2022,30
2022-04-10T12:00:00Z,Rangiora,7.6,4.6,4,2022,30
2022-04-11T12:00:00Z,Rangiora,6.8,3.8,4,2022,30
2022-04-12T12:00:00Z,Rangiora,7.1,4.6,4,2022,30
2022-04-13T12:00:00Z,Rangiora,11.2,8.8,4,2022,30
2022-04-14T12:00:00Z,Rangiora,9.3,7.2,4,2022,30
2022-04-15T12:00:00Z,Rangiora,11.8,7.4,4,2022,30
2022-04-16T12:00:00Z,Rangiora,11.2,6.4,4,2022,30
2022-04-17T12:00:00Z,Rangiora,13,8.4,4,2022,30
2022-04-18T12:00:00Z,Rangiora,18.2,13.3,4,2022,30
2022-04-19T12:00:00Z,Rangiora,16.4,13.2,4,2022,30
2022-04-20T12:00:00Z,Rangiora,3.9,2,4,2022,30
2022-04-21T12:00:00Z,Rangiora,10.8,7.7,4,2022,30
2022-04-22T12:00:00Z,Rangiora,12.5,10.3,4,2022,30
2022-04-23T12:00:00Z,Rangiora,14.1,12.2,4,2022,30
2022-04-24T12:00:00Z,Rangiora,8.2,6,4,2022,30
2022-04-25T12:00:00Z,Rangiora,13.9,7.8,4,2022,30
2022-04-26T12:00:00Z,Rangiora,11.1,7.1,4,2022,30
2022-04-27T12:00:00Z,Rangiora,20,13.2,4,2022,30
2022-04-28T12:00:00Z,Rangiora,17.8,11.9,4,2022,30
2022-04-29T12:00:00Z,Rangiora,22,16.5,4,2022,30
2022-04-30T12:00:00Z,Rangiora,22.3,10.7,5,2022,31
2022-05-01T12:00:00Z,Rangiora,17,8.1,5,2022,31
2022-05-02T12:00:00Z,Rangiora,12,6.4,5,2022,31
2022-05-03T12:00:00Z,Rangiora,9,7.2,5,2022,31
2022-05-04T12:00:00Z,Rangiora,9.6,7.8,5,2022,31
2022-05-05T12:00:00Z,Rangiora,11.7,7.5,5,2022,31
2022-05-06T12:00:00Z,Rangiora,14.3,11.8,5,2022,31
2022-05-07T12:00:00Z,Rangiora,12.6,10.7,5,2022,31
2022-05-08T12:00:00Z,Rangiora,6.6,5.1,5,2022,31
2022-05-09T12:00:00Z,Rangiora,11.4,7.9,5,2022,31
2022-05-10T12:00:00Z,Rangiora,11.7,9.4,5,2022,31
2022-05-11T12:00:00Z,Rangiora,24.1,22.6,5,2022,31
2022-05-12T12:00:00Z,Rangiora,26.1,23.1,5,2022,31
2022-05-13T12:00:00Z,Rangiora,21.9,18.9,5,2022,31
2022-05-14T12:00:00Z,Rangiora,7.2,5.4,5,2022,31
2022-05-15T12:00:00Z,Rangiora,12.1,11.5,5,2022,31
2022-05-16T12:00:00Z,Rangiora,12.8,10.3,5,2022,31
2022-05-17T12:00:00Z,Rangiora,12,8.8,5,2022,31
2022-05-18T12:00:00Z,Rangiora,5.4,3.6,5,2022,31
2022-05-19T12:00:00Z,Rangiora,6.7,5.7,5,2022,31
2022-05-20T12:00:00Z,Rangiora,15.1,13.3,5,2022,31
2022-05-21T12:00:00Z,Rangiora,28.8,21,5,2022,31
2022-05-22T12:00:00Z,Rangiora,13,9.8,5,2022,31
2022-05-23T12:00:00Z,Rangiora,25.9,22.9,5,2022,31
2022-05-24T12:00:00Z,Rangiora,24.8,18.9,5,2022,31
2022-05-25T12:00:00Z,Rangiora,16.5,11.6,5,2022,31
2022-05-26T12:00:00Z,Rangiora,25.7,20.6,5,2022,31
2022-05-27T12:00:00Z,Rangiora,28.6,25.3,5,2022,31
2022-05-28T12:00:00Z,Rangiora,35.4,33.7,5,2022,31
2022-05-29T12:00:00Z,Rangiora,12.9,11.5,5,2022,31
2022-05-30T12:00:00Z,Rangiora,6.5,4.5,5,2022,31
2022-05-31T12:00:00Z,Rangiora,4.8,3.3,6,2022,30
2022-06-01T12:00:00Z,Rangiora,9.3,6.3,6,2022,30
2022-06-02T12:00:00Z,Rangiora,12.4,10.2,6,2022,30
2022-06-03T12:00:00Z,Rangiora,15.6,12.5,6,2022,30
2022-06-04T12:00:00Z,Rangiora,14.5,12,6,2022,30
2022-06-05T12:00:00Z,Rangiora,28.8,25.2,6,2022,30
2022-06-06T12:00:00Z,Rangiora,10.7,6.9,6,2022,30
2022-06-07T12:00:00Z,Rangiora,6.8,5.5,6,2022,30
2022-06-08T12:00:00Z,Rangiora,6.3,5.6,6,2022,30
2022-06-09T12:00:00Z,Rangiora,3.8,3.2,6,2022,30
2022-06-10T12:00:00Z,Rangiora,6.2,6,6,2022,30
2022-06-11T12:00:00Z,Rangiora,5.1,4.8,6,2022,30
2022-06-12T12:00:00Z,Rangiora,6,5.7,6,2022,30
2022-06-13T12:00:00Z,Rangiora,31.4,27.8,6,2022,30
2022-06-14T12:00:00Z,Rangiora,29.4,23.6,6,2022,30
2022-06-15T12:00:00Z,Rangiora,25.2,21.2,6,2022,30
2022-06-16T12:00:00Z,Rangiora,14.5,8.4,6,2022,30
2022-06-17T12:00:00Z,Rangiora,13.1,11.9,6,2022,30
2022-06-18T12:00:00Z,Rangiora,7,6.2,6,2022,30
2022-06-19T12:00:00Z,Rangiora,8.5,6.8,6,2022,30
2022-06-20T12:00:00Z,Rangiora,11.8,11.2,6,2022,30
2022-06-21T12:00:00Z,Rangiora,33,27.7,6,2022,30
2022-06-22T12:00:00Z,Rangiora,36.7,31.1,6,2022,30
2022-06-23T12:00:00Z,Rangiora,45.1,42.1,6,2022,30
2022-06-24T12:00:00Z,Rangiora,15.6,13.6,6,2022,30
2022-06-25T12:00:00Z,Rangiora,20.3,18.2,6,2022,30
2022-06-26T12:00:00Z,Rangiora,24.6,20.5,6,2022,30
2022-06-27T12:00:00Z,Rangiora,17.2,16.7,6,2022,30
2022-06-28T12:00:00Z,Rangiora,25.1,23.2,6,2022,30
2022-06-29T12:00:00Z,Rangiora,21.1,17.7,6,2022,30
2022-06-30T12:00:00Z,Rangiora,25.6,23.4,7,2022,31
2022-07-01T12:00:00Z,Rangiora,28.2,23.6,7,2022,31
2022-07-02T12:00:00Z,Rangiora,56.8,56.1,7,2022,31
2022-07-03T12:00:00Z,Rangiora,29.9,23.6,7,2022,31
2022-07-04T12:00:00Z,Rangiora,67.3,62.4,7,2022,31
2022-07-05T12:00:00Z,Rangiora,54.6,41,7,2022,31
2022-07-06T12:00:00Z,Rangiora,38.3,30.4,7,2022,31
2022-07-07T12:00:00Z,Rangiora,19.5,17.9,7,2022,31
2022-07-08T12:00:00Z,Rangiora,20.6,19.9,7,2022,31
2022-07-09T12:00:00Z,Rangiora,27.1,19.2,7,2022,31
2022-07-10T12:00:00Z,Rangiora,34.5,28,7,2022,31
2022-07-11T12:00:00Z,Rangiora,7.2,5.4,7,2022,31
2022-07-12T12:00:00Z,Rangiora,20.4,19.3,7,2022,31
2022-07-13T12:00:00Z,Rangiora,15.8,14,7,2022,31
2022-07-14T12:00:00Z,Rangiora,11.2,9.3,7,2022,31
2022-07-15T12:00:00Z,Rangiora,27.6,26.9,7,2022,31
2022-07-16T12:00:00Z,Rangiora,26.7,26.3,7,2022,31
2022-07-17T12:00:00Z,Rangiora,8.2,5,7,2022,31
2022-07-18T12:00:00Z,Rangiora,6.6,4.9,7,2022,31
2022-07-19T12:00:00Z,Rangiora,5.2,5.7,7,2022,31
2022-07-20T12:00:00Z,Rangiora,5.5,4.8,7,2022,31
2022-07-21T12:00:00Z,Rangiora,11.1,11.2,7,2022,31
2022-07-22T12:00:00Z,Rangiora,20.3,17.1,7,2022,31
2022-07-23T12:00:00Z,Rangiora,12.8,11.5,7,2022,31
2022-07-24T12:00:00Z,Rangiora,10,10.2,7,2022,31
2022-07-25T12:00:00Z,Rangiora,6,6.8,7,2022,31
2022-07-26T12:00:00Z,Rangiora,14.1,14.5,7,2022,31
2022-07-27T12:00:00Z,Rangiora,12,12.5,7,2022,31
2022-07-28T12:00:00Z,Rangiora,18.7,18,7,2022,31
2022-07-29T12:00:00Z,Rangiora,10.4,9.2,7,2022,31
2022-07-30T12:00:00Z,Rangiora,7,6.9,7,2022,31
2022-07-31T12:00:00Z,Rangiora,47.8,45.7,8,2022,31
2022-08-01T12:00:00Z,Rangiora,5.3,3.9,8,2022,31
2022-08-02T12:00:00Z,Rangiora,13.7,12.2,8,2022,31
2022-08-03T12:00:00Z,Rangiora,15.2,11.7,8,2022,31
2022-08-04T12:00:00Z,Rangiora,12.6,9.5,8,2022,31
2022-08-05T12:00:00Z,Rangiora,11,9.3,8,2022,31
2022-08-06T12:00:00Z,Rangiora,7.3,7.8,8,2022,31
2022-08-07T12:00:00Z,Rangiora,13.8,10.2,8,2022,31
2022-08-08T12:00:00Z,Rangiora,10.8,8.2,8,2022,31
2022-08-09T12:00:00Z,Rangiora,21.5,17.6,8,2022,31
2022-08-10T12:00:00Z,Rangiora,15.6,13.7,8,2022,31
2022-08-11T12:00:00Z,Rangiora,18.1,16.2,8,2022,31
2022-08-12T12:00:00Z,Rangiora,13.4,11.8,8,2022,31
2022-08-13T12:00:00Z,Rangiora,33.9,30.9,8,2022,31
2022-08-14T12:00:00Z,Rangiora,20.6,14.1,8,2022,31
2022-08-15T12:00:00Z,Rangiora,15.4,8.4,8,2022,31
2022-08-16T12:00:00Z,Rangiora,23.7,11.4,8,2022,31
2022-08-17T12:00:00Z,Rangiora,10.8,9.1,8,2022,31
2022-08-18T12:00:00Z,Rangiora,8,5.8,8,2022,31
2022-08-19T12:00:00Z,Rangiora,8.1,7.1,8,2022,31
2022-08-20T12:00:00Z,Rangiora,15.4,13.6,8,2022,31
2022-08-21T12:00:00Z,Rangiora,9.3,8.8,8,2022,31
2022-08-22T12:00:00Z,Rangiora,11.4,8.1,8,2022,31
2022-08-23T12:00:00Z,Rangiora,8.7,4.7,8,2022,31
2022-08-24T12:00:00Z,Rangiora,13.2,7.1,8,2022,31
2022-08-25T12:00:00Z,Rangiora,10.7,7,8,2022,31
2022-08-26T12:00:00Z,Rangiora,11.9,9,8,2022,31
2022-08-27T12:00:00Z,Rangiora,12.3,10.2,8,2022,31
2022-08-28T12:00:00Z,Rangiora,13,9.5,8,2022,31
2022-08-29T12:00:00Z,Rangiora,18.3,13,8,2022,31
2022-08-30T12:00:00Z,Rangiora,14.9,9.8,8,2022,31
2022-08-31T12:00:00Z,Rangiora,18,10.8,9,2022,30
2022-09-01T12:00:00Z,Rangiora,11.9,7.3,9,2022,30
2022-09-02T12:00:00Z,Rangiora,6.3,3.2,9,2022,30
2022-09-03T12:00:00Z,Rangiora,10.7,4.5,9,2022,30
2022-09-04T12:00:00Z,Rangiora,12.9,6.3,9,2022,30
2022-09-05T12:00:00Z,Rangiora,13.5,10.9,9,2022,30
2022-09-06T12:00:00Z,Rangiora,19.9,15.7,9,2022,30
2022-09-07T12:00:00Z,Rangiora,10.3,6.3,9,2022,30
2022-09-08T12:00:00Z,Rangiora,8.6,6.4,9,2022,30
2022-09-09T12:00:00Z,Rangiora,12.5,8,9,2022,30
2022-09-10T12:00:00Z,Rangiora,9.8,7.6,9,2022,30
2022-09-11T12:00:00Z,Rangiora,16.7,13.4,9,2022,30
2022-09-12T12:00:00Z,Rangiora,6.9,4.1,9,2022,30
2022-09-13T12:00:00Z,Rangiora,14.6,11.5,9,2022,30
2022-09-14T12:00:00Z,Rangiora,23.8,18.9,9,2022,30
2022-09-15T12:00:00Z,Rangiora,17,9,9,2022,30
2022-09-16T12:00:00Z,Rangiora,17.5,9.2,9,2022,30
2022-09-17T12:00:00Z,Rangiora,15.6,10.3,9,2022,30
2022-09-18T12:00:00Z,Rangiora,8.1,4.6,9,2022,30
2022-09-19T12:00:00Z,Rangiora,10.3,4.6,9,2022,30
2022-09-20T12:00:00Z,Rangiora,12.8,5.5,9,2022,30
2022-09-21T12:00:00Z,Rangiora,8,5.3,9,2022,30
2022-09-22T12:00:00Z,Rangiora,6.5,4.9,9,2022,30
2022-09-23T12:00:00Z,Rangiora,9.6,6.2,9,2022,30
2022-09-24T12:00:00Z,Rangiora,10.3,6.1,9,2022,30
2022-09-25T11:00:00Z,Rangiora,25,10,9,2022,30
2022-09-26T11:00:00Z,Rangiora,26.2,11.3,9,2022,30
2022-09-27T11:00:00Z,Rangiora,18,10.4,9,2022,30
2022-09-28T11:00:00Z,Rangiora,8.3,4.5,9,2022,30
2022-09-29T11:00:00Z,Rangiora,16.1,11.1,9,2022,30
2022-09-30T11:00:00Z,Rangiora,16.1,9.6,10,2022,31
2022-10-01T11:00:00Z,Rangiora,7.9,4.3,10,2022,31
2022-10-02T11:00:00Z,Rangiora,13.8,7.1,10,2022,31
2022-10-03T11:00:00Z,Rangiora,16.4,7.5,10,2022,31
2022-10-04T11:00:00Z,Rangiora,9.6,5.4,10,2022,31
2022-10-05T11:00:00Z,Rangiora,6.9,3.9,10,2022,31
2022-10-06T11:00:00Z,Rangiora,19.4,8.2,10,2022,31
2022-10-07T11:00:00Z,Rangiora,25.2,13.2,10,2022,31
2022-10-08T11:00:00Z,Rangiora,10.4,7.4,10,2022,31
2022-10-09T11:00:00Z,Rangiora,8.7,4.3,10,2022,31
2022-10-10T11:00:00Z,Rangiora,14.5,4.6,10,2022,31
2022-10-11T11:00:00Z,Rangiora,12.2,5,10,2022,31
2022-10-12T11:00:00Z,Rangiora,13.5,6.3,10,2022,31
2022-10-13T11:00:00Z,Rangiora,11.3,5.6,10,2022,31
2022-10-14T11:00:00Z,Rangiora,10.6,4.6,10,2022,31
2022-10-15T11:00:00Z,Rangiora,12.2,5.4,10,2022,31
2022-10-16T11:00:00Z,Rangiora,13.3,7,10,2022,31
2022-10-17T11:00:00Z,Rangiora,12,6.4,10,2022,31
2022-10-18T11:00:00Z,Rangiora,7.9,4.6,10,2022,31
2022-10-19T11:00:00Z,Rangiora,13.5,6.1,10,2022,31
2022-10-20T11:00:00Z,Rangiora,25.1,9.3,10,2022,31
2022-10-21T11:00:00Z,Rangiora,21.1,8.7,10,2022,31
2022-10-22T11:00:00Z,Rangiora,16.1,6.9,10,2022,31
2022-10-23T11:00:00Z,Rangiora,14.6,7.4,10,2022,31
2022-10-24T11:00:00Z,Rangiora,13.6,5.5,10,2022,31
2022-10-25T11:00:00Z,Rangiora,10.9,4.9,10,2022,31
2022-10-26T11:00:00Z,Rangiora,9,4.3,10,2022,31
2022-10-27T11:00:00Z,Rangiora,13.9,6.9,10,2022,31
2022-10-28T11:00:00Z,Rangiora,5.8,3.8,10,2022,31
2022-10-29T11:00:00Z,Rangiora,5.2,3.2,10,2022,31
2022-10-30T11:00:00Z,Rangiora,9.9,5.8,10,2022,31
2022-10-31T11:00:00Z,Rangiora,4.9,2.8,11,2022,30
2022-11-01T11:00:00Z,Rangiora,6.5,3,11,2022,30
2022-11-02T11:00:00Z,Rangiora,11.8,5,11,2022,30
2022-11-03T11:00:00Z,Rangiora,5.4,2.3,11,2022,30
2022-11-04T11:00:00Z,Rangiora,17.7,6.9,11,2022,30
2022-11-05T11:00:00Z,Rangiora,16.8,6.3,11,2022,30
2022-11-06T11:00:00Z,Rangiora,15,6.3,11,2022,30
2022-11-07T11:00:00Z,Rangiora,14.5,7,11,2022,30
2022-11-08T11:00:00Z,Rangiora,13.6,6.7,11,2022,30
2022-11-09T11:00:00Z,Rangiora,21.2,8.3,11,2022,30
2022-11-10T11:00:00Z,Rangiora,17.6,7.1,11,2022,30
2022-11-11T11:00:00Z,Rangiora,7.4,4.3,11,2022,30
2022-11-12T11:00:00Z,Rangiora,9.9,5.9,11,2022,30
2022-11-13T11:00:00Z,Rangiora,13.4,6.9,11,2022,30
2022-11-14T11:00:00Z,Rangiora,16.8,7,11,2022,30
2022-11-15T11:00:00Z,Rangiora,17.5,8.6,11,2022,30
2022-11-16T11:00:00Z,Rangiora,13.8,8,11,2022,30
2022-11-17T11:00:00Z,Rangiora,5.5,4.2,11,2022,30
2022-11-18T11:00:00Z,Rangiora,4.8,3.1,11,2022,30
2022-11-19T11:00:00Z,Rangiora,5.9,3.6,11,2022,30
2022-11-20T11:00:00Z,Rangiora,7,4.2,11,2022,30
2022-11-21T11:00:00Z,Rangiora,5.9,3,11,2022,30
2022-11-22T11:00:00Z,Rangiora,5.6,2.4,11,2022,30
2022-11-23T11:00:00Z,Rangiora,5,2.3,11,2022,30
2022-11-24T11:00:00Z,Rangiora,5.8,3.6,11,2022,30
2022-11-25T11:00:00Z,Rangiora,7,3.9,11,2022,30
2022-11-26T11:00:00Z,Rangiora,6.3,3.9,11,2022,30
2022-11-27T11:00:00Z,Rangiora,8.1,3.9,11,2022,30
2022-11-28T11:00:00Z,Rangiora,7.7,3.9,11,2022,30
2022-11-29T11:00:00Z,Rangiora,7.6,4,11,2022,30
2022-11-30T11:00:00Z,Rangiora,11.8,4.9,12,2022,31
2022-12-01T11:00:00Z,Rangiora,6.5,4.2,12,2022,31
2022-12-02T11:00:00Z,Rangiora,10.9,5.9,12,2022,31
2022-12-03T11:00:00Z,Rangiora,11.7,6.1,12,2022,31
2022-12-04T11:00:00Z,Rangiora,15.7,6.9,12,2022,31
2022-12-05T11:00:00Z,Rangiora,11.2,5.2,12,2022,31
2022-12-06T11:00:00Z,Rangiora,14.6,6,12,2022,31
2022-12-07T11:00:00Z,Rangiora,21.9,7.9,12,2022,31
2022-12-08T11:00:00Z,Rangiora,23.2,9.5,12,2022,31
2022-12-09T11:00:00Z,Rangiora,9.2,5.1,12,2022,31
2022-12-10T11:00:00Z,Rangiora,11.6,5.9,12,2022,31
2022-12-11T11:00:00Z,Rangiora,12.5,6.9,12,2022,31
2022-12-12T11:00:00Z,Rangiora,14.8,8,12,2022,31
2022-12-13T11:00:00Z,Rangiora,15,6.9,12,2022,31
2022-12-14T11:00:00Z,Rangiora,13.5,7.7,12,2022,31
2022-12-15T11:00:00Z,Rangiora,14,5.6,12,2022,31
2022-12-16T11:00:00Z,Rangiora,11.3,7,12,2022,31
2022-12-17T11:00:00Z,Rangiora,3.8,3.6,12,2022,31
2022-12-18T11:00:00Z,Rangiora,4.3,2.8,12,2022,31
2022-12-19T11:00:00Z,Rangiora,6,3.7,12,2022,31
2022-12-20T11:00:00Z,Rangiora,6.3,3.4,12,2022,31
2022-12-21T11:00:00Z,Rangiora,8.1,3.8,12,2022,31
2022-12-22T11:00:00Z,Rangiora,8.4,3.6,12,2022,31
2022-12-23T11:00:00Z,Rangiora,6.3,4.2,12,2022,31
2022-12-24T11:00:00Z,Rangiora,11.7,6.1,12,2022,31
2022-12-25T11:00:00Z,Rangiora,10.7,5.6,12,2022,31
2022-12-26T11:00:00Z,Rangiora,8.3,5,12,2022,31
2022-12-27T11:00:00Z,Rangiora,11.2,5.7,12,2022,31
2022-12-28T11:00:00Z,Rangiora,11.8,5.7,12,2022,31
2022-12-29T11:00:00Z,Rangiora,11.9,5.8,12,2022,31
2022-12-30T11:00:00Z,Rangiora,14.3,6.3,12,2022,31
2022-12-31T11:00:00Z,Rangiora,11,5,1,2023,31
2023-01-01T11:00:00Z,Rangiora,9,3.6,1,2023,31
2023-01-02T11:00:00Z,Rangiora,13.3,5.4,1,2023,31
